variant,ticker,entry_date,exit_date,weeks_held,ret_pct,reason,completed
ma_buffer3,REDINGTON.NS,2024-12-09,2025-08-11,35,17.57,ma_break,True
ma_grace8,REDINGTON.NS,2024-12-09,2025-08-04,34,21.55,ma_break,True
ma_hardstop,REDINGTON.NS,2024-12-09,2025-08-04,34,21.55,ma_break,True
fixed_52w,REDINGTON.NS,2025-11-10,2026-08-10,39,17.83,data_end,False
ma_break,REDINGTON.NS,2025-11-10,2025-12-08,4,-7.31,ma_break,True
ma_2closes,REDINGTON.NS,2025-11-10,2025-12-29,7,-6.6,ma_break,True
ma_buffer3,REDINGTON.NS,2025-11-10,2026-01-19,10,-9.04,ma_break,True
ma_grace8,REDINGTON.NS,2025-11-10,2026-01-12,9,-5.73,ma_break,True
ma_hardstop,REDINGTON.NS,2025-11-10,2025-12-08,4,-7.31,ma_break,True
ma_break,REDINGTON.NS,2025-12-15,2025-12-22,1,-2.69,ma_break,True
ma_hardstop,REDINGTON.NS,2025-12-15,2025-12-22,1,-2.69,ma_break,True
ma_break,REDINGTON.NS,2026-01-05,2026-01-12,1,-1.42,ma_break,True
ma_2closes,REDINGTON.NS,2026-01-05,2026-01-19,2,-4.88,ma_break,True
ma_hardstop,REDINGTON.NS,2026-01-05,2026-01-12,1,-1.42,ma_break,True
ma_break,REDINGTON.NS,2026-03-02,2026-03-09,1,-9.41,ma_break,True
ma_2closes,REDINGTON.NS,2026-03-02,2026-03-16,2,-10.43,ma_break,True
ma_buffer3,REDINGTON.NS,2026-03-02,2026-03-09,1,-9.41,ma_break,True
ma_grace8,REDINGTON.NS,2026-03-02,2026-05-04,9,-19.3,ma_break,True
ma_hardstop,REDINGTON.NS,2026-03-02,2026-03-09,1,-9.41,ma_break,True
ma_break,REDINGTON.NS,2026-06-22,2026-08-10,7,20.76,still_open,False
ma_2closes,REDINGTON.NS,2026-06-22,2026-08-10,7,20.76,still_open,False
ma_buffer3,REDINGTON.NS,2026-06-22,2026-08-10,7,20.76,still_open,False
ma_grace8,REDINGTON.NS,2026-06-22,2026-08-10,7,20.76,still_open,False
ma_hardstop,REDINGTON.NS,2026-06-22,2026-08-10,7,20.76,still_open,False
fixed_52w,REDTAPE.NS,2024-08-05,2025-08-04,52,-82.96,closed_52w,True
ma_break,REDTAPE.NS,2024-08-05,2024-08-19,2,-7.24,ma_break,True
ma_2closes,REDTAPE.NS,2024-08-05,2024-09-09,5,-2.87,ma_break,True
ma_buffer3,REDTAPE.NS,2024-08-05,2024-08-19,2,-7.24,ma_break,True
ma_grace8,REDTAPE.NS,2024-08-05,2025-01-06,22,-69.14,ma_break,True
ma_hardstop,REDTAPE.NS,2024-08-05,2024-08-19,2,-7.24,ma_break,True
ma_break,REDTAPE.NS,2024-08-26,2024-09-02,1,-4.41,ma_break,True
ma_buffer3,REDTAPE.NS,2024-08-26,2025-01-06,19,-69.28,ma_break,True
ma_hardstop,REDTAPE.NS,2024-08-26,2024-09-02,1,-4.41,ma_break,True
ma_break,REDTAPE.NS,2024-09-16,2025-01-06,16,-70.94,ma_break,True
ma_2closes,REDTAPE.NS,2024-09-16,2025-01-13,17,-75.75,ma_break,True
ma_hardstop,REDTAPE.NS,2024-09-16,2025-01-06,16,-70.94,hard_stop,True
fixed_52w,REDTAPE.NS,2026-04-27,2026-08-10,15,-4.14,data_end,False
ma_break,REDTAPE.NS,2026-04-27,2026-08-10,15,-4.14,still_open,False
ma_2closes,REDTAPE.NS,2026-04-27,2026-08-10,15,-4.14,still_open,False
ma_buffer3,REDTAPE.NS,2026-04-27,2026-08-10,15,-4.14,still_open,False
ma_grace8,REDTAPE.NS,2026-04-27,2026-08-10,15,-4.14,still_open,False
ma_hardstop,REDTAPE.NS,2026-04-27,2026-08-10,15,-4.14,still_open,False
fixed_52w,REFEX.NS,2024-06-10,2025-06-09,52,205.96,closed_52w,True
ma_break,REFEX.NS,2024-06-10,2025-02-17,36,150.23,ma_break,True
ma_2closes,REFEX.NS,2024-06-10,2025-02-24,37,168.73,ma_break,True
ma_buffer3,REFEX.NS,2024-06-10,2025-02-17,36,150.23,ma_break,True
ma_grace8,REFEX.NS,2024-06-10,2025-02-17,36,150.23,ma_break,True
ma_hardstop,REFEX.NS,2024-06-10,2025-02-17,36,150.23,ma_break,True
ma_break,REFEX.NS,2025-06-02,2025-07-07,5,-3.77,ma_break,True
ma_2closes,REFEX.NS,2025-06-02,2025-08-04,9,-8.49,ma_break,True
ma_buffer3,REFEX.NS,2025-06-02,2025-07-28,8,-11.23,ma_break,True
ma_grace8,REFEX.NS,2025-06-02,2025-08-04,9,-8.49,ma_break,True
ma_hardstop,REFEX.NS,2025-06-02,2025-07-07,5,-3.77,ma_break,True
fixed_52w,REFEX.NS,2025-06-16,2026-06-15,52,-29.17,closed_52w,True
ma_break,REFEX.NS,2026-06-01,2026-08-10,10,-10.75,still_open,False
ma_2closes,REFEX.NS,2026-06-01,2026-08-10,10,-10.75,still_open,False
ma_buffer3,REFEX.NS,2026-06-01,2026-08-10,10,-10.75,still_open,False
ma_grace8,REFEX.NS,2026-06-01,2026-08-10,10,-10.75,still_open,False
ma_hardstop,REFEX.NS,2026-06-01,2026-08-10,10,-10.75,still_open,False
fixed_52w,RELAXO.NS,2017-08-28,2018-08-27,52,68.78,closed_52w,True
ma_break,RELAXO.NS,2017-08-28,2018-10-01,57,43.43,ma_break,True
ma_2closes,RELAXO.NS,2017-08-28,2018-10-08,58,43.43,ma_break,True
ma_buffer3,RELAXO.NS,2017-08-28,2018-10-08,58,43.43,ma_break,True
ma_grace8,RELAXO.NS,2017-08-28,2018-10-01,57,43.43,ma_break,True
ma_hardstop,RELAXO.NS,2017-08-28,2018-10-01,57,43.43,ma_break,True
fixed_52w,RELAXO.NS,2019-04-08,2020-04-06,52,48.26,closed_52w,True
ma_break,RELAXO.NS,2019-04-08,2020-03-23,50,25.89,ma_break,True
ma_2closes,RELAXO.NS,2019-04-08,2020-03-30,51,37.12,ma_break,True
ma_buffer3,RELAXO.NS,2019-04-08,2020-05-11,57,43.86,ma_break,True
ma_grace8,RELAXO.NS,2019-04-08,2020-03-23,50,25.89,ma_break,True
ma_hardstop,RELAXO.NS,2019-04-08,2020-03-23,50,25.89,ma_break,True
fixed_52w,RELAXO.NS,2020-09-07,2021-09-06,52,79.35,closed_52w,True
ma_break,RELAXO.NS,2020-09-07,2020-09-14,1,-1.88,ma_break,True
ma_2closes,RELAXO.NS,2020-09-07,2022-03-07,78,75.44,ma_break,True
ma_buffer3,RELAXO.NS,2020-09-07,2022-02-28,77,83.67,ma_break,True
ma_grace8,RELAXO.NS,2020-09-07,2022-02-28,77,83.67,ma_break,True
ma_hardstop,RELAXO.NS,2020-09-07,2020-09-14,1,-1.88,ma_break,True
ma_break,RELAXO.NS,2020-09-21,2022-02-28,75,79.35,ma_break,True
ma_hardstop,RELAXO.NS,2020-09-21,2022-02-28,75,79.35,ma_break,True
fixed_52w,RELAXO.NS,2026-06-29,2026-08-10,6,-2.71,data_end,False
ma_break,RELAXO.NS,2026-06-29,2026-08-10,6,-2.71,still_open,False
ma_2closes,RELAXO.NS,2026-06-29,2026-08-10,6,-2.71,still_open,False
ma_buffer3,RELAXO.NS,2026-06-29,2026-08-10,6,-2.71,still_open,False
ma_grace8,RELAXO.NS,2026-06-29,2026-08-10,6,-2.71,still_open,False
ma_hardstop,RELAXO.NS,2026-06-29,2026-08-10,6,-2.71,still_open,False
fixed_52w,RELIANCE.NS,2019-07-15,2020-07-13,52,51.4,closed_52w,True
ma_break,RELIANCE.NS,2019-07-15,2019-07-22,1,-2.95,ma_break,True
ma_2closes,RELIANCE.NS,2019-07-15,2019-07-29,2,-5.03,ma_break,True
ma_buffer3,RELIANCE.NS,2019-07-15,2019-07-29,2,-5.03,ma_break,True
ma_grace8,RELIANCE.NS,2019-07-15,2019-09-16,9,-7.22,ma_break,True
ma_hardstop,RELIANCE.NS,2019-07-15,2019-07-22,1,-2.95,ma_break,True
ma_break,RELIANCE.NS,2020-02-10,2020-03-02,3,-5.41,ma_break,True
ma_2closes,RELIANCE.NS,2020-02-10,2020-03-09,4,-13.46,ma_break,True
ma_buffer3,RELIANCE.NS,2020-02-10,2020-03-02,3,-5.41,ma_break,True
ma_grace8,RELIANCE.NS,2020-02-10,2020-04-13,9,-15.99,ma_break,True
ma_hardstop,RELIANCE.NS,2020-02-10,2020-03-02,3,-5.41,ma_break,True
fixed_52w,RELIANCE.NS,2021-10-04,2022-10-03,52,-4.71,closed_52w,True
ma_break,RELIANCE.NS,2021-10-04,2022-01-31,17,-7.85,ma_break,True
ma_2closes,RELIANCE.NS,2021-10-04,2022-02-07,18,-8.56,ma_break,True
ma_buffer3,RELIANCE.NS,2021-10-04,2022-02-28,21,-12.44,ma_break,True
ma_grace8,RELIANCE.NS,2021-10-04,2022-01-31,17,-7.85,ma_break,True
ma_hardstop,RELIANCE.NS,2021-10-04,2022-01-31,17,-7.85,ma_break,True
ma_break,RELIANCE.NS,2022-02-21,2022-02-28,1,-7.31,ma_break,True
ma_2closes,RELIANCE.NS,2022-02-21,2022-03-07,2,-5.83,ma_break,True
ma_grace8,RELIANCE.NS,2022-02-21,2022-05-16,12,0.63,ma_break,True
ma_hardstop,RELIANCE.NS,2022-02-21,2022-02-28,1,-7.31,ma_break,True
ma_break,RELIANCE.NS,2022-03-21,2022-05-16,8,-0.69,ma_break,True
ma_2closes,RELIANCE.NS,2022-03-21,2022-07-04,15,-2.96,ma_break,True
ma_buffer3,RELIANCE.NS,2022-03-21,2022-07-04,15,-2.96,ma_break,True
ma_hardstop,RELIANCE.NS,2022-03-21,2022-05-16,8,-0.69,ma_break,True
fixed_52w,RELIANCE.NS,2023-07-17,2024-07-15,52,22.8,closed_52w,True
ma_break,RELIANCE.NS,2023-07-17,2023-10-09,12,-8.95,ma_break,True
ma_2closes,RELIANCE.NS,2023-07-17,2023-10-30,15,-10.3,ma_break,True
ma_buffer3,RELIANCE.NS,2023-07-17,2023-10-30,15,-10.3,ma_break,True
ma_grace8,RELIANCE.NS,2023-07-17,2023-10-09,12,-8.95,ma_break,True
ma_hardstop,RELIANCE.NS,2023-07-17,2023-10-09,12,-8.95,ma_break,True
ma_break,RELIANCE.NS,2024-01-15,2024-09-09,34,6.72,ma_break,True
ma_2closes,RELIANCE.NS,2024-01-15,2024-09-16,35,7.52,ma_break,True
ma_buffer3,RELIANCE.NS,2024-01-15,2024-10-07,38,1.39,ma_break,True
ma_grace8,RELIANCE.NS,2024-01-15,2024-09-09,34,6.72,ma_break,True
ma_hardstop,RELIANCE.NS,2024-01-15,2024-09-09,34,6.72,ma_break,True
fixed_52w,RELIANCE.NS,2025-05-05,2026-05-04,52,0.39,closed_52w,True
ma_break,RELIANCE.NS,2025-05-05,2025-10-06,22,-4.88,ma_break,True
ma_2closes,RELIANCE.NS,2025-05-05,2025-10-13,23,-3.7,ma_break,True
ma_buffer3,RELIANCE.NS,2025-05-05,2026-01-26,38,-3.05,ma_break,True
ma_grace8,RELIANCE.NS,2025-05-05,2025-10-06,22,-4.88,ma_break,True
ma_hardstop,RELIANCE.NS,2025-05-05,2025-10-06,22,-4.88,ma_break,True
ma_break,RELIANCE.NS,2025-10-20,2026-01-19,13,0.44,ma_break,True
ma_2closes,RELIANCE.NS,2025-10-20,2026-01-26,14,-4.04,ma_break,True
ma_grace8,RELIANCE.NS,2025-10-20,2026-01-19,13,0.44,ma_break,True
ma_hardstop,RELIANCE.NS,2025-10-20,2026-01-19,13,0.44,ma_break,True
fixed_52w,RELIGARE.NS,2022-06-13,2023-06-12,52,31.42,closed_52w,True
ma_break,RELIGARE.NS,2022-06-13,2022-06-20,1,-6.62,ma_break,True
ma_2closes,RELIGARE.NS,2022-06-13,2022-06-27,2,-6.93,ma_break,True
ma_buffer3,RELIGARE.NS,2022-06-13,2022-06-20,1,-6.62,ma_break,True
ma_grace8,RELIGARE.NS,2022-06-13,2023-01-30,33,20.57,ma_break,True
ma_hardstop,RELIGARE.NS,2022-06-13,2022-06-20,1,-6.62,ma_break,True
ma_break,RELIGARE.NS,2022-09-05,2023-01-30,21,4.25,ma_break,True
ma_2closes,RELIGARE.NS,2022-09-05,2023-02-06,22,3.19,ma_break,True
ma_buffer3,RELIGARE.NS,2022-09-05,2023-02-20,24,-1.02,ma_break,True
ma_hardstop,RELIGARE.NS,2022-09-05,2023-01-30,21,4.25,ma_break,True
ma_break,RELIGARE.NS,2023-05-15,2024-01-01,33,28.68,ma_break,True
ma_2closes,RELIGARE.NS,2023-05-15,2024-03-18,44,29.28,ma_break,True
ma_buffer3,RELIGARE.NS,2023-05-15,2024-03-11,43,34.29,ma_break,True
ma_grace8,RELIGARE.NS,2023-05-15,2024-01-01,33,28.68,ma_break,True
ma_hardstop,RELIGARE.NS,2023-05-15,2024-01-01,33,28.68,ma_break,True
fixed_52w,RELIGARE.NS,2023-06-19,2024-06-17,52,36.73,closed_52w,True
ma_break,RELIGARE.NS,2024-01-08,2024-03-11,9,3.32,ma_break,True
ma_grace8,RELIGARE.NS,2024-01-08,2024-03-11,9,3.32,ma_break,True
ma_hardstop,RELIGARE.NS,2024-01-08,2024-03-11,9,3.32,ma_break,True
fixed_52w,RELIGARE.NS,2024-08-26,2025-08-25,52,-13.27,closed_52w,True
ma_break,RELIGARE.NS,2024-08-26,2024-11-18,12,-10.52,ma_break,True
ma_2closes,RELIGARE.NS,2024-08-26,2024-11-25,13,-8.32,ma_break,True
ma_buffer3,RELIGARE.NS,2024-08-26,2025-01-27,22,-6.49,ma_break,True
ma_grace8,RELIGARE.NS,2024-08-26,2024-11-18,12,-10.52,ma_break,True
ma_hardstop,RELIGARE.NS,2024-08-26,2024-11-18,12,-10.52,ma_break,True
ma_break,RELIGARE.NS,2025-07-14,2025-12-01,20,-7.26,ma_break,True
ma_2closes,RELIGARE.NS,2025-07-14,2025-12-08,21,-12.82,ma_break,True
ma_buffer3,RELIGARE.NS,2025-07-14,2025-12-08,21,-12.82,ma_break,True
ma_grace8,RELIGARE.NS,2025-07-14,2025-12-01,20,-7.26,ma_break,True
ma_hardstop,RELIGARE.NS,2025-07-14,2025-12-01,20,-7.26,ma_break,True
fixed_52w,RELIGARE.NS,2025-10-13,2026-08-10,43,-11.4,data_end,False
ma_break,RELIGARE.NS,2026-05-25,2026-06-08,2,-8.12,ma_break,True
ma_2closes,RELIGARE.NS,2026-05-25,2026-08-10,11,-3.7,still_open,False
ma_buffer3,RELIGARE.NS,2026-05-25,2026-08-10,11,-3.7,still_open,False
ma_grace8,RELIGARE.NS,2026-05-25,2026-08-10,11,-4.7,ma_break,True
ma_hardstop,RELIGARE.NS,2026-05-25,2026-06-08,2,-8.12,ma_break,True
fixed_52w,RELINFRA.NS,2018-01-08,2019-01-07,52,-46.22,closed_52w,True
ma_break,RELINFRA.NS,2018-01-08,2018-02-05,4,-26.63,ma_break,True
ma_2closes,RELINFRA.NS,2018-01-08,2018-02-12,5,-20.27,ma_break,True
ma_buffer3,RELINFRA.NS,2018-01-08,2018-02-05,4,-26.63,ma_break,True
ma_grace8,RELINFRA.NS,2018-01-08,2018-03-12,9,-27.42,ma_break,True
ma_hardstop,RELINFRA.NS,2018-01-08,2018-02-05,4,-26.63,hard_stop,True
fixed_52w,RELINFRA.NS,2023-03-06,2024-03-04,52,53.42,closed_52w,True
ma_break,RELINFRA.NS,2023-03-06,2023-05-22,11,-4.19,ma_break,True
ma_2closes,RELINFRA.NS,2023-03-06,2023-05-29,12,-3.91,ma_break,True
ma_buffer3,RELINFRA.NS,2023-03-06,2023-05-22,11,-4.19,ma_break,True
ma_grace8,RELINFRA.NS,2023-03-06,2023-05-22,11,-4.19,ma_break,True
ma_hardstop,RELINFRA.NS,2023-03-06,2023-05-22,11,-4.19,ma_break,True
ma_break,RELINFRA.NS,2023-06-19,2023-07-03,2,-9.52,ma_break,True
ma_2closes,RELINFRA.NS,2023-06-19,2023-07-10,3,-9.75,ma_break,True
ma_buffer3,RELINFRA.NS,2023-06-19,2024-04-15,43,26.74,ma_break,True
ma_grace8,RELINFRA.NS,2023-06-19,2024-04-15,43,26.74,ma_break,True
ma_hardstop,RELINFRA.NS,2023-06-19,2023-07-03,2,-9.52,ma_break,True
ma_break,RELINFRA.NS,2023-07-24,2024-04-15,38,18.39,ma_break,True
ma_2closes,RELINFRA.NS,2023-07-24,2024-04-22,39,20.21,ma_break,True
ma_hardstop,RELINFRA.NS,2023-07-24,2024-04-15,38,18.39,ma_break,True
fixed_52w,RELINFRA.NS,2024-08-12,2025-08-11,52,12.17,closed_52w,True
ma_break,RELINFRA.NS,2024-08-12,2025-02-03,25,3.16,ma_break,True
ma_2closes,RELINFRA.NS,2024-08-12,2025-02-24,28,8.08,ma_break,True
ma_buffer3,RELINFRA.NS,2024-08-12,2025-02-03,25,3.16,ma_break,True
ma_grace8,RELINFRA.NS,2024-08-12,2025-02-03,25,3.16,ma_break,True
ma_hardstop,RELINFRA.NS,2024-08-12,2025-02-03,25,3.16,ma_break,True
ma_break,RELINFRA.NS,2025-05-19,2025-08-11,12,-1.43,ma_break,True
ma_2closes,RELINFRA.NS,2025-05-19,2025-08-18,13,-4.93,ma_break,True
ma_buffer3,RELINFRA.NS,2025-05-19,2025-08-11,12,-1.43,ma_break,True
ma_grace8,RELINFRA.NS,2025-05-19,2025-08-11,12,-1.43,ma_break,True
ma_hardstop,RELINFRA.NS,2025-05-19,2025-08-11,12,-1.43,ma_break,True
fixed_52w,RELTD.NS,2025-07-28,2026-07-27,52,24.39,closed_52w,True
ma_break,RELTD.NS,2025-07-28,2026-01-12,24,3.18,ma_break,True
ma_2closes,RELTD.NS,2025-07-28,2026-01-19,25,8.39,ma_break,True
ma_buffer3,RELTD.NS,2025-07-28,2026-01-12,24,3.18,ma_break,True
ma_grace8,RELTD.NS,2025-07-28,2026-01-12,24,3.18,ma_break,True
ma_hardstop,RELTD.NS,2025-07-28,2026-01-12,24,3.18,ma_break,True
ma_break,RELTD.NS,2026-06-22,2026-08-10,7,-7.26,still_open,False
ma_2closes,RELTD.NS,2026-06-22,2026-08-10,7,-7.26,still_open,False
ma_buffer3,RELTD.NS,2026-06-22,2026-08-10,7,-7.26,still_open,False
ma_grace8,RELTD.NS,2026-06-22,2026-08-10,7,-7.26,still_open,False
ma_hardstop,RELTD.NS,2026-06-22,2026-08-10,7,-7.26,still_open,False
fixed_52w,RENUKA.NS,2023-09-25,2024-09-23,52,-3.85,closed_52w,True
ma_break,RENUKA.NS,2023-09-25,2023-12-11,11,-19.39,ma_break,True
ma_2closes,RENUKA.NS,2023-09-25,2023-12-18,12,-7.57,ma_break,True
ma_buffer3,RENUKA.NS,2023-09-25,2023-12-11,11,-19.39,ma_break,True
ma_grace8,RENUKA.NS,2023-09-25,2023-12-11,11,-19.39,ma_break,True
ma_hardstop,RENUKA.NS,2023-09-25,2023-12-11,11,-19.39,ma_break,True
fixed_52w,RENUKA.NS,2026-04-06,2026-08-10,18,-22.24,data_end,False
ma_break,RENUKA.NS,2026-04-06,2026-05-18,6,-14.2,ma_break,True
ma_2closes,RENUKA.NS,2026-04-06,2026-05-25,7,-14.95,ma_break,True
ma_buffer3,RENUKA.NS,2026-04-06,2026-05-18,6,-14.2,ma_break,True
ma_grace8,RENUKA.NS,2026-04-06,2026-06-08,9,-20.75,ma_break,True
ma_hardstop,RENUKA.NS,2026-04-06,2026-05-18,6,-14.2,ma_break,True
fixed_52w,REPCOHOME.NS,2024-09-02,2025-09-01,52,-31.65,closed_52w,True
ma_break,REPCOHOME.NS,2024-09-02,2024-10-14,6,-4.94,ma_break,True
ma_2closes,REPCOHOME.NS,2024-09-02,2024-10-21,7,-5.07,ma_break,True
ma_buffer3,REPCOHOME.NS,2024-09-02,2024-11-04,9,-8.16,ma_break,True
ma_grace8,REPCOHOME.NS,2024-09-02,2024-11-04,9,-8.16,ma_break,True
ma_hardstop,REPCOHOME.NS,2024-09-02,2024-10-14,6,-4.94,ma_break,True
ma_break,REPCOHOME.NS,2025-07-21,2025-08-18,4,-16.96,ma_break,True
ma_2closes,REPCOHOME.NS,2025-07-21,2025-08-25,5,-16.84,ma_break,True
ma_buffer3,REPCOHOME.NS,2025-07-21,2025-08-18,4,-16.96,ma_break,True
ma_grace8,REPCOHOME.NS,2025-07-21,2025-09-22,9,-14.64,ma_break,True
ma_hardstop,REPCOHOME.NS,2025-07-21,2025-08-18,4,-16.96,ma_break,True
fixed_52w,REPCOHOME.NS,2025-10-27,2026-08-10,41,-14.35,data_end,False
ma_break,REPCOHOME.NS,2025-10-27,2025-12-22,8,-7.0,ma_break,True
ma_2closes,REPCOHOME.NS,2025-10-27,2026-03-02,18,-11.36,ma_break,True
ma_buffer3,REPCOHOME.NS,2025-10-27,2026-03-09,19,-13.78,ma_break,True
ma_grace8,REPCOHOME.NS,2025-10-27,2026-02-02,14,-8.17,ma_break,True
ma_hardstop,REPCOHOME.NS,2025-10-27,2025-12-22,8,-7.0,ma_break,True
ma_break,REPCOHOME.NS,2026-01-05,2026-02-02,4,-11.46,ma_break,True
ma_hardstop,REPCOHOME.NS,2026-01-05,2026-02-02,4,-11.46,ma_break,True
ma_break,REPCOHOME.NS,2026-06-22,2026-07-27,5,-1.63,ma_break,True
ma_2closes,REPCOHOME.NS,2026-06-22,2026-08-03,6,-2.28,ma_break,True
ma_buffer3,REPCOHOME.NS,2026-06-22,2026-08-10,7,-9.48,still_open,False
ma_grace8,REPCOHOME.NS,2026-06-22,2026-08-10,7,-9.48,still_open,False
ma_hardstop,REPCOHOME.NS,2026-06-22,2026-07-27,5,-1.63,ma_break,True
fixed_52w,RESPONIND.NS,2018-04-30,2019-04-29,52,5.91,closed_52w,True
ma_break,RESPONIND.NS,2018-04-30,2018-09-24,21,-13.1,ma_break,True
ma_2closes,RESPONIND.NS,2018-04-30,2018-10-01,22,-10.15,ma_break,True
ma_buffer3,RESPONIND.NS,2018-04-30,2018-09-24,21,-13.1,ma_break,True
ma_grace8,RESPONIND.NS,2018-04-30,2018-09-24,21,-13.1,ma_break,True
ma_hardstop,RESPONIND.NS,2018-04-30,2018-09-24,21,-13.1,ma_break,True
ma_break,RESPONIND.NS,2019-04-01,2019-04-22,3,-7.75,ma_break,True
ma_2closes,RESPONIND.NS,2019-04-01,2019-04-29,4,-7.0,ma_break,True
ma_buffer3,RESPONIND.NS,2019-04-01,2019-07-22,16,-3.01,ma_break,True
ma_grace8,RESPONIND.NS,2019-04-01,2019-06-03,9,-5.83,ma_break,True
ma_hardstop,RESPONIND.NS,2019-04-01,2019-04-22,3,-7.75,ma_break,True
fixed_52w,RESPONIND.NS,2019-07-08,2020-07-06,52,-5.25,closed_52w,True
ma_break,RESPONIND.NS,2019-07-08,2019-07-15,1,-5.66,ma_break,True
ma_2closes,RESPONIND.NS,2019-07-08,2019-07-22,2,-6.02,ma_break,True
ma_grace8,RESPONIND.NS,2019-07-08,2019-10-14,14,-7.4,ma_break,True
ma_hardstop,RESPONIND.NS,2019-07-08,2019-07-15,1,-5.66,ma_break,True
ma_break,RESPONIND.NS,2019-07-29,2019-10-14,11,-4.38,ma_break,True
ma_2closes,RESPONIND.NS,2019-07-29,2019-12-09,19,-4.3,ma_break,True
ma_buffer3,RESPONIND.NS,2019-07-29,2019-12-16,20,-4.89,ma_break,True
ma_hardstop,RESPONIND.NS,2019-07-29,2019-10-14,11,-4.38,ma_break,True
ma_break,RESPONIND.NS,2019-10-28,2019-12-02,5,-4.06,ma_break,True
ma_grace8,RESPONIND.NS,2019-10-28,2020-01-06,10,-6.15,ma_break,True
ma_hardstop,RESPONIND.NS,2019-10-28,2019-12-02,5,-4.06,ma_break,True
ma_break,RESPONIND.NS,2020-07-06,2021-04-19,41,81.58,ma_break,True
ma_2closes,RESPONIND.NS,2020-07-06,2021-04-26,42,79.31,ma_break,True
ma_buffer3,RESPONIND.NS,2020-07-06,2021-04-26,42,79.31,ma_break,True
ma_grace8,RESPONIND.NS,2020-07-06,2021-04-19,41,81.58,ma_break,True
ma_hardstop,RESPONIND.NS,2020-07-06,2021-04-19,41,81.58,ma_break,True
fixed_52w,RESPONIND.NS,2020-07-13,2021-07-12,52,47.98,closed_52w,True
fixed_52w,RESPONIND.NS,2022-01-03,2023-01-02,52,-28.87,closed_52w,True
ma_break,RESPONIND.NS,2022-01-03,2022-05-09,18,-11.26,ma_break,True
ma_2closes,RESPONIND.NS,2022-01-03,2022-05-16,19,-17.71,ma_break,True
ma_buffer3,RESPONIND.NS,2022-01-03,2022-05-09,18,-11.26,ma_break,True
ma_grace8,RESPONIND.NS,2022-01-03,2022-05-09,18,-11.26,ma_break,True
ma_hardstop,RESPONIND.NS,2022-01-03,2022-05-09,18,-11.26,ma_break,True
fixed_52w,RESPONIND.NS,2023-04-24,2024-04-22,52,102.34,closed_52w,True
ma_break,RESPONIND.NS,2023-04-24,2024-01-22,39,92.86,ma_break,True
ma_2closes,RESPONIND.NS,2023-04-24,2024-03-18,47,111.68,ma_break,True
ma_buffer3,RESPONIND.NS,2023-04-24,2024-03-11,46,103.71,ma_break,True
ma_grace8,RESPONIND.NS,2023-04-24,2024-01-22,39,92.86,ma_break,True
ma_hardstop,RESPONIND.NS,2023-04-24,2024-01-22,39,92.86,ma_break,True
fixed_52w,RESPONIND.NS,2024-05-27,2025-05-26,52,-38.48,closed_52w,True
ma_break,RESPONIND.NS,2024-05-27,2024-07-15,7,-9.94,ma_break,True
ma_2closes,RESPONIND.NS,2024-05-27,2024-07-22,8,-13.76,ma_break,True
ma_buffer3,RESPONIND.NS,2024-05-27,2024-07-15,7,-9.94,ma_break,True
ma_grace8,RESPONIND.NS,2024-05-27,2024-07-29,9,-8.33,ma_break,True
ma_hardstop,RESPONIND.NS,2024-05-27,2024-07-15,7,-9.94,ma_break,True
fixed_52w,RESPONIND.NS,2026-06-01,2026-08-10,10,-14.17,data_end,False
ma_break,RESPONIND.NS,2026-06-01,2026-06-15,2,-7.42,ma_break,True
ma_2closes,RESPONIND.NS,2026-06-01,2026-08-10,10,-9.71,ma_break,True
ma_buffer3,RESPONIND.NS,2026-06-01,2026-08-10,10,-14.17,still_open,False
ma_grace8,RESPONIND.NS,2026-06-01,2026-08-03,9,-11.26,ma_break,True
ma_hardstop,RESPONIND.NS,2026-06-01,2026-06-15,2,-7.42,ma_break,True
ma_break,RESPONIND.NS,2026-06-22,2026-08-03,6,-11.02,ma_break,True
ma_hardstop,RESPONIND.NS,2026-06-22,2026-08-03,6,-11.02,ma_break,True
fixed_52w,RHIM.NS,2017-09-04,2018-09-03,52,68.22,closed_52w,True
ma_break,RHIM.NS,2017-09-04,2018-03-12,27,2.5,ma_break,True
ma_2closes,RHIM.NS,2017-09-04,2018-04-02,30,4.48,ma_break,True
ma_buffer3,RHIM.NS,2017-09-04,2018-05-14,36,1.97,ma_break,True
ma_grace8,RHIM.NS,2017-09-04,2018-03-12,27,2.5,ma_break,True
ma_hardstop,RHIM.NS,2017-09-04,2018-03-12,27,2.5,ma_break,True
ma_break,RHIM.NS,2018-05-21,2019-01-28,36,12.57,ma_break,True
ma_2closes,RHIM.NS,2018-05-21,2019-02-04,37,8.74,ma_break,True
ma_buffer3,RHIM.NS,2018-05-21,2019-01-28,36,12.57,ma_break,True
ma_grace8,RHIM.NS,2018-05-21,2019-01-28,36,12.57,ma_break,True
ma_hardstop,RHIM.NS,2018-05-21,2019-01-28,36,12.57,ma_break,True
fixed_52w,RHIM.NS,2019-03-11,2020-03-09,52,-31.95,closed_52w,True
ma_break,RHIM.NS,2019-03-11,2019-06-03,12,-6.36,ma_break,True
ma_2closes,RHIM.NS,2019-03-11,2019-06-24,15,-11.12,ma_break,True
ma_buffer3,RHIM.NS,2019-03-11,2019-06-17,14,-8.79,ma_break,True
