ticker,signal_date,entry_date,entry,scoreable,fixed_exit_date,fixed_ret_pct,fixed_net_pct,ma_exit_date,ma_exit_reason,ma_weeks_held,ma_ret_pct,ma_net_pct
QUESS.NS,2023-11-06,2023-11-13,451.58,True,2024-11-11,31.03,30.73,2024-11-11,52w_cap,52,31.03,30.73
QUESS.NS,2026-06-01,2026-06-08,231.58,False,2026-08-10,44.32,44.02,2026-08-10,52w_cap,9,44.32,44.02
RADICO.NS,2020-01-20,2020-01-27,371.65,True,2021-01-25,29.96,29.66,2020-03-23,ma_break,8,-26.29,-26.59
RADICO.NS,2021-02-08,2021-02-15,542.6,True,2022-02-14,77.37,77.07,2022-02-07,ma_break,51,78.33,78.03
RADICO.NS,2022-08-22,2022-08-29,985.52,True,2023-08-28,26.59,26.29,2022-12-26,ma_break,17,-1.64,-1.94
RADICO.NS,2024-06-03,2024-06-10,1719.47,True,2025-06-09,51.12,50.82,2024-07-15,ma_break,5,-2.59,-2.89
RAILTEL.NS,2022-10-03,2022-10-10,106.75,True,2023-10-09,107.06,106.76,2023-02-06,ma_break,17,-1.1,-1.4
RAILTEL.NS,2025-06-02,2025-06-09,444.17,True,2026-06-08,-30.79,-31.09,2025-08-04,ma_break,8,-20.1,-20.4
RAIN.NS,2020-01-06,2020-01-13,114.44,True,2021-01-11,20.77,20.47,2020-03-09,ma_break,8,-26.01,-26.31
RAIN.NS,2021-12-27,2022-01-03,234.79,True,2023-01-02,-27.64,-27.94,2022-01-31,ma_break,4,-8.87,-9.17
RAIN.NS,2023-09-04,2023-09-11,179.59,True,2024-09-09,2.21,1.91,2023-10-30,ma_break,7,-15.86,-16.16
RAIN.NS,2024-12-02,2024-12-09,181.83,True,2025-12-08,-41.23,-41.53,2025-01-13,ma_break,5,-15.3,-15.6
RAIN.NS,2026-01-26,2026-02-02,156.88,False,2026-08-10,33.47,33.17,2026-03-09,ma_break,5,-17.13,-17.43
RAINBOW.NS,2024-03-18,2024-03-25,1239.69,True,2025-03-24,12.58,12.28,2024-07-01,ma_break,14,0.53,0.23
RAINBOW.NS,2026-05-04,2026-05-11,1307.83,False,2026-08-10,13.32,13.02,2026-08-10,52w_cap,13,13.32,13.02
RAJESHEXPO.NS,2018-09-17,2018-09-24,750.04,True,2019-09-23,-10.59,-10.89,2018-10-15,ma_break,3,-19.74,-20.04
RAJESHEXPO.NS,2020-01-20,2020-01-27,712.45,True,2021-01-25,-33.17,-33.47,2020-02-24,ma_break,4,-7.2,-7.5
RAJESHEXPO.NS,2021-06-14,2021-06-21,601.99,True,2022-06-20,-4.85,-5.15,2022-03-28,ma_break,40,15.26,14.96
RAJESHEXPO.NS,2022-10-10,2022-10-17,685.0,True,2023-10-16,-36.21,-36.51,2023-02-27,ma_break,19,1.26,0.96
RAJESHEXPO.NS,2025-12-15,2025-12-22,205.38,False,2026-08-10,-59.52,-59.82,2026-01-05,ma_break,2,-12.67,-12.97
RAJRATAN.NS,2025-10-27,2025-11-03,430.61,False,2026-08-10,20.41,20.11,2026-03-09,ma_break,18,-9.8,-10.1
RALLIS.NS,2017-12-18,2017-12-25,232.5,True,2018-12-24,-29.86,-30.16,2018-02-05,ma_break,6,-12.28,-12.58
RALLIS.NS,2019-09-09,2019-09-16,154.24,True,2020-09-14,81.87,81.57,2020-03-23,ma_break,27,-5.76,-6.06
RALLIS.NS,2021-06-07,2021-06-14,326.25,True,2022-06-13,-45.13,-45.43,2021-08-23,ma_break,10,-18.56,-18.86
RALLIS.NS,2022-12-05,2022-12-12,242.24,True,2023-12-11,1.44,1.14,2023-01-23,ma_break,6,-10.67,-10.97
RALLIS.NS,2024-03-04,2024-03-11,278.43,True,2025-03-10,-27.01,-27.31,2024-11-18,ma_break,36,8.74,8.44
RALLIS.NS,2025-05-26,2025-06-02,313.88,True,2026-06-01,-27.6,-27.9,2025-10-13,ma_break,19,-5.63,-5.93
RAMCOCEM.NS,2017-09-04,2017-09-11,709.22,True,2018-09-10,-10.39,-10.69,2017-10-16,ma_break,5,-6.15,-6.45
RAMCOCEM.NS,2019-02-25,2019-03-04,671.13,True,2020-03-02,6.21,5.91,2019-08-05,ma_break,22,5.64,5.34
RAMCOCEM.NS,2020-08-17,2020-08-24,723.29,True,2021-08-23,34.53,34.23,2021-08-16,ma_break,51,34.67,34.37
RAMCOCEM.NS,2024-11-11,2024-11-18,897.1,True,2025-11-17,12.33,12.03,2025-02-17,ma_break,13,-6.26,-6.56
RAMCOCEM.NS,2026-01-05,2026-01-12,1090.82,False,2026-08-10,-15.79,-16.09,2026-01-26,ma_break,2,-3.55,-3.85
RAMCOIND.NS,2017-08-28,2017-09-04,261.5,True,2018-09-03,-12.76,-13.06,2018-02-12,ma_break,23,-5.35,-5.65
RAMCOIND.NS,2024-05-20,2024-05-27,236.01,True,2025-05-26,8.16,7.86,2024-08-12,ma_break,11,-3.21,-3.51
RAMCOIND.NS,2025-06-02,2025-06-09,258.91,True,2026-06-08,12.23,11.93,2026-01-05,ma_break,30,21.62,21.32
RAMCOIND.NS,2026-06-22,2026-06-29,332.34,False,2026-08-10,8.05,7.75,2026-08-10,52w_cap,6,8.05,7.75
RAMKY.NS,2024-07-22,2024-07-29,759.25,True,2025-07-28,-24.15,-24.45,2024-10-28,ma_break,13,-24.44,-24.74
RAMKY.NS,2025-09-15,2025-09-22,604.1,False,2026-08-10,-35.95,-36.25,2025-12-08,ma_break,11,-7.96,-8.26
RAMRAT.NS,2025-05-12,2025-05-19,283.75,True,2026-05-18,51.57,51.27,2025-10-20,ma_break,22,8.42,8.12
RANEHOLDIN.NS,2024-07-01,2024-07-08,1674.42,True,2025-07-07,-11.03,-11.33,2024-12-30,ma_break,25,0.94,0.64
RANEHOLDIN.NS,2025-09-22,2025-09-29,1568.9,False,2026-08-10,14.84,14.54,2025-11-17,ma_break,7,-7.29,-7.59
RATEGAIN.NS,2023-01-09,2023-01-16,346.0,True,2024-01-15,116.37,116.07,2024-01-15,52w_cap,52,116.37,116.07
RATEGAIN.NS,2024-07-01,2024-07-08,797.55,True,2025-07-07,-40.97,-41.27,2024-08-19,ma_break,6,-8.34,-8.64
RATEGAIN.NS,2025-09-01,2025-09-08,625.0,False,2026-08-10,49.22,48.92,2026-02-09,ma_break,22,-5.21,-5.51
RATNAMANI.NS,2019-06-03,2019-06-10,624.38,True,2020-06-08,4.58,4.28,2019-08-19,ma_break,10,-8.03,-8.33
RATNAMANI.NS,2021-11-22,2021-11-29,1372.63,True,2022-11-28,41.04,40.74,2021-12-06,ma_break,1,-2.84,-3.14
RATNAMANI.NS,2024-02-26,2024-03-04,3104.86,True,2025-03-03,-17.06,-17.36,2024-03-11,ma_break,1,-8.85,-9.15
RAYMOND.NS,2019-11-04,2019-11-11,821.54,True,2020-11-09,-65.46,-65.76,2019-12-23,ma_break,6,-19.93,-20.23
RAYMOND.NS,2021-02-22,2021-03-01,371.72,True,2022-02-28,86.82,86.52,2021-04-26,ma_break,8,-14.64,-14.94
RAYMOND.NS,2026-05-04,2026-05-11,514.75,False,2026-08-10,20.24,19.94,2026-08-10,52w_cap,13,20.24,19.94
RBA.NS,2022-09-26,2022-10-03,128.8,True,2023-10-02,-2.8,-3.1,2022-11-21,ma_break,7,-12.85,-13.15
RBA.NS,2025-09-15,2025-09-22,85.11,False,2026-08-10,10.23,9.93,2025-10-13,ma_break,3,-15.4,-15.7
RBLBANK.NS,2017-08-28,2017-09-04,517.83,True,2018-09-03,14.27,13.97,2017-09-25,ma_break,3,-4.73,-5.03
RBLBANK.NS,2019-06-24,2019-07-01,623.5,True,2020-06-29,-72.63,-72.93,2019-07-22,ma_break,3,-22.63,-22.93
RBLBANK.NS,2021-02-01,2021-02-08,249.71,True,2022-02-07,-44.17,-44.47,2021-03-29,ma_break,7,-16.89,-17.19
RBLBANK.NS,2025-04-28,2025-05-05,199.82,True,2026-05-04,71.88,71.58,2026-03-16,ma_break,45,47.56,47.26
RCF.NS,2020-01-20,2020-01-27,47.61,True,2021-01-25,-1.4,-1.7,2020-02-10,ma_break,2,-19.43,-19.73
RCF.NS,2021-01-25,2021-02-01,47.81,True,2022-01-31,49.23,48.93,2021-08-23,ma_break,29,34.93,34.63
RCF.NS,2022-03-21,2022-03-28,75.61,True,2023-03-27,20.33,20.03,2022-06-20,ma_break,12,-4.28,-4.58
RCF.NS,2023-07-03,2023-07-10,111.59,True,2024-07-08,99.9,99.6,2024-03-18,ma_break,36,13.71,13.41
RCF.NS,2026-06-15,2026-06-22,137.1,False,2026-08-10,-9.47,-9.77,2026-07-20,ma_break,4,-6.94,-7.24
RCOM.NS,2017-12-25,2018-01-01,37.25,True,2018-12-31,-62.42,-62.72,2018-04-23,ma_break,16,-45.5,-45.8
RECLTD.NS,2018-12-24,2018-12-31,50.27,True,2019-12-30,25.96,25.66,2019-08-05,ma_break,31,17.32,17.02
RECLTD.NS,2020-02-03,2020-02-10,74.39,True,2021-02-08,-0.55,-0.85,2020-03-02,ma_break,3,-22.47,-22.77
RECLTD.NS,2021-10-11,2021-10-18,89.36,True,2022-10-17,-17.85,-18.15,2021-11-22,ma_break,5,-17.23,-17.53
RECLTD.NS,2022-10-24,2022-10-31,79.36,True,2023-10-30,237.23,236.93,2023-10-30,52w_cap,52,237.23,236.93
REDINGTON.NS,2019-06-10,2019-06-17,40.25,True,2020-06-15,-15.99,-16.29,2020-03-02,ma_break,37,9.77,9.47
REDINGTON.NS,2020-08-10,2020-08-17,45.38,True,2021-08-16,198.51,198.21,2021-08-16,52w_cap,52,198.51,198.21
REDINGTON.NS,2022-08-01,2022-08-08,129.75,True,2023-08-07,8.84,8.54,2022-10-31,ma_break,12,-5.42,-5.72
REDINGTON.NS,2024-02-05,2024-02-12,179.03,True,2025-02-10,31.13,30.83,2024-08-12,ma_break,26,2.12,1.82
REDINGTON.NS,2025-11-03,2025-11-10,282.79,False,2026-08-10,20.02,19.72,2025-12-08,ma_break,4,-7.01,-7.31
REDTAPE.NS,2024-07-29,2024-08-05,688.59,True,2025-08-04,-82.66,-82.96,2024-08-19,ma_break,2,-6.94,-7.24
REFEX.NS,2024-06-03,2024-06-10,154.15,True,2025-06-09,206.26,205.96,2025-02-17,ma_break,36,150.53,150.23
REFEX.NS,2026-05-25,2026-06-01,331.94,False,2026-08-10,-11.61,-11.91,2026-08-10,52w_cap,10,-11.61,-11.91
RELAXO.NS,2017-08-21,2017-08-28,243.88,True,2018-08-27,69.08,68.78,2018-08-27,52w_cap,52,69.08,68.78
RELAXO.NS,2019-04-01,2019-04-08,411.24,True,2020-04-06,48.56,48.26,2020-03-23,ma_break,50,26.19,25.89
RELAXO.NS,2021-01-04,2021-01-11,889.86,True,2022-01-10,47.37,47.07,2022-01-10,52w_cap,52,47.37,47.07
RELAXO.NS,2026-06-22,2026-06-29,406.05,False,2026-08-10,2.7,2.4,2026-08-10,52w_cap,6,2.7,2.4
RELIANCE.NS,2020-02-03,2020-02-10,635.88,True,2021-02-08,44.91,44.61,2020-03-02,ma_break,3,-5.11,-5.41
RELIANCE.NS,2023-07-10,2023-07-17,1248.22,True,2024-07-15,23.1,22.8,2023-10-09,ma_break,12,-8.65,-8.95
RELIANCE.NS,2025-04-28,2025-05-05,1418.75,True,2026-05-04,0.69,0.39,2025-10-06,ma_break,22,-4.58,-4.88
RELIGARE.NS,2022-06-06,2022-06-13,131.3,True,2023-06-12,31.72,31.42,2022-06-20,ma_break,1,-6.32,-6.62
RELIGARE.NS,2023-06-12,2023-06-19,173.0,True,2024-06-17,37.03,36.73,2024-01-01,ma_break,28,23.61,23.31
RELIGARE.NS,2024-08-19,2024-08-26,272.9,True,2025-08-25,-12.97,-13.27,2024-11-18,ma_break,12,-10.22,-10.52
RELIGARE.NS,2025-10-06,2025-10-13,264.05,False,2026-08-10,-10.05,-10.35,2025-12-01,ma_break,7,-5.74,-6.04
RELINFRA.NS,2018-01-01,2018-01-08,568.98,True,2019-01-07,-45.92,-46.22,2018-02-05,ma_break,4,-26.33,-26.63
RELINFRA.NS,2023-02-27,2023-03-06,143.9,True,2024-03-04,53.72,53.42,2023-05-22,ma_break,11,-3.89,-4.19
RELINFRA.NS,2024-08-05,2024-08-12,231.0,True,2025-08-11,12.47,12.17,2025-02-03,ma_break,25,3.46,3.16
RELTD.NS,2026-06-15,2026-06-22,177.02,False,2026-08-10,-5.49,-5.79,2026-08-10,52w_cap,7,-5.49,-5.79
RENUKA.NS,2023-09-18,2023-09-25,55.0,True,2024-09-23,-3.55,-3.85,2023-12-11,ma_break,11,-19.09,-19.39
RENUKA.NS,2026-03-30,2026-04-06,28.12,False,2026-08-10,-21.8,-22.1,2026-05-18,ma_break,6,-13.9,-14.2
REPCOHOME.NS,2024-08-26,2024-09-02,512.42,True,2025-09-01,-31.35,-31.65,2024-10-14,ma_break,6,-4.64,-4.94
REPCOHOME.NS,2026-06-15,2026-06-22,393.7,False,2026-08-10,-6.73,-7.03,2026-07-27,ma_break,5,-1.33,-1.63
RESPONIND.NS,2018-04-09,2018-04-16,72.96,True,2019-04-15,17.19,16.89,2018-09-24,ma_break,23,-1.09,-1.39
RESPONIND.NS,2019-07-01,2019-07-08,96.55,True,2020-07-06,-4.95,-5.25,2019-07-15,ma_break,1,-5.36,-5.66
RESPONIND.NS,2020-07-06,2020-07-13,92.82,True,2021-07-12,48.28,47.98,2021-04-19,ma_break,40,71.92,71.62
RESPONIND.NS,2021-12-27,2022-01-03,164.79,True,2023-01-02,-28.57,-28.87,2022-05-09,ma_break,18,-10.96,-11.26
RESPONIND.NS,2023-04-17,2023-04-24,141.78,True,2024-04-22,102.64,102.34,2024-01-22,ma_break,39,93.16,92.86
RESPONIND.NS,2024-05-20,2024-05-27,317.23,True,2025-05-26,-38.18,-38.48,2024-07-15,ma_break,7,-9.64,-9.94
RESPONIND.NS,2026-05-25,2026-06-01,192.73,False,2026-08-10,-13.25,-13.55,2026-06-15,ma_break,2,-7.12,-7.42
RHIM.NS,2017-08-28,2017-09-04,142.85,True,2018-09-03,68.52,68.22,2018-03-12,ma_break,27,2.8,2.5
RHIM.NS,2019-03-04,2019-03-11,226.84,True,2020-03-09,-31.65,-31.95,2019-06-03,ma_break,12,-6.06,-6.36
RHIM.NS,2020-08-17,2020-08-24,212.66,True,2021-08-23,69.06,68.76,2021-08-23,52w_cap,52,69.06,68.76
RHIM.NS,2023-09-04,2023-09-11,768.56,True,2024-09-09,-25.63,-25.93,2024-02-12,ma_break,22,-7.92,-8.22
RITES.NS,2019-06-24,2019-07-01,85.43,True,2020-06-29,16.51,16.21,2020-03-16,ma_break,37,17.16,16.86
RITES.NS,2021-10-18,2021-10-25,129.9,True,2022-10-24,26.97,26.67,2021-12-20,ma_break,8,-14.11,-14.41
RITES.NS,2024-07-29,2024-08-05,332.42,True,2025-08-04,-28.41,-28.71,2024-08-12,ma_break,1,-3.0,-3.3
RITES.NS,2026-07-06,2026-07-13,227.06,False,2026-08-10,-1.55,-1.85,2026-08-10,52w_cap,4,-1.55,-1.85
RKFORGE.NS,2022-08-01,2022-08-08,189.23,True,2023-08-07,204.81,204.51,2023-08-07,52w_cap,52,204.81,204.51
RKFORGE.NS,2024-06-17,2024-06-24,891.09,True,2025-06-23,-25.09,-25.39,2024-12-23,ma_break,26,-0.45,-0.75
RKFORGE.NS,2026-04-20,2026-04-27,548.17,False,2026-08-10,35.6,35.3,2026-08-10,52w_cap,15,35.6,35.3
RML.NS,2024-02-12,2024-02-19,786.35,True,2025-02-17,-17.68,-17.98,2024-03-04,ma_break,2,-4.56,-4.86
RML.NS,2025-05-26,2025-06-02,878.71,True,2026-06-01,1.13,0.83,2025-11-03,ma_break,22,-8.12,-8.42
ROLEXRINGS.NS,2022-08-01,2022-08-08,177.2,True,2023-08-07,19.98,19.68,2022-12-26,ma_break,20,-1.53,-1.83
ROLEXRINGS.NS,2024-01-22,2024-01-29,240.45,True,2025-01-27,-25.71,-26.01,2024-02-05,ma_break,1,-8.05,-8.35
ROLEXRINGS.NS,2026-02-16,2026-02-23,141.49,False,2026-08-10,22.28,21.98,2026-03-09,ma_break,2,-15.54,-15.84
ROSSARI.NS,2021-07-19,2021-07-26,1222.21,True,2022-07-25,-26.62,-26.92,2021-11-29,ma_break,18,5.99,5.69
ROSSARI.NS,2023-06-05,2023-06-12,847.13,True,2024-06-10,-9.4,-9.7,2023-10-30,ma_break,20,-11.08,-11.38
ROSSARI.NS,2024-07-29,2024-08-05,897.91,True,2025-08-04,-27.9,-28.2,2024-10-28,ma_break,12,-16.47,-16.77
ROSSELLIND.NS,2024-06-24,2024-07-01,566.31,True,2025-06-30,-87.34,-87.64,2024-09-23,ma_break,12,-71.51,-71.81
ROSSTECH.NS,2025-12-01,2025-12-08,719.7,False,2026-08-10,51.38,51.08,2026-01-12,ma_break,5,-20.8,-21.1
ROUTE.NS,2023-05-15,2023-05-22,1382.64,True,2024-05-20,0.87,0.57,2024-03-18,ma_break,43,9.84,9.54
ROUTE.NS,2024-06-24,2024-07-01,1760.7,True,2025-06-30,-43.4,-43.7,2024-08-19,ma_break,7,-15.09,-15.39
RPEL.NS,2025-10-27,2025-11-03,792.58,False,2026-08-10,62.67,62.37,2026-01-26,ma_break,12,-12.44,-12.74
RPGLIFE.NS,2024-06-17,2024-06-24,1520.64,True,2025-06-23,56.35,56.05,2024-11-25,ma_break,22,29.99,29.69
RPGLIFE.NS,2025-08-18,2025-08-25,2344.82,False,2026-08-10,11.42,11.12,2025-10-06,ma_break,6,-4.05,-4.35
RPOWER.NS,2017-12-25,2018-01-01,50.9,True,2018-12-31,-45.68,-45.98,2018-02-05,ma_break,5,-22.4,-22.7
RPOWER.NS,2024-07-29,2024-08-05,33.5,True,2025-08-04,28.45,28.15,2025-02-17,ma_break,28,11.01,10.71
RPSGVENT.NS,2023-08-07,2023-08-14,611.0,True,2024-08-12,29.71,29.41,2024-03-18,ma_break,31,5.79,5.49
RPSGVENT.NS,2025-07-21,2025-07-28,994.0,True,2026-07-27,-7.02,-7.32,2025-08-11,ma_break,2,-11.38,-11.68
RPTECH.NS,2025-10-06,2025-10-13,349.85,False,2026-08-10,144.36,144.06,2026-08-10,52w_cap,43,144.36,144.06
RRKABEL.NS,2025-07-14,2025-07-21,1465.09,True,2026-07-20,70.2,69.9,2025-09-01,ma_break,6,-20.57,-20.87
RSYSTEMS.NS,2022-12-05,2022-12-12,247.27,True,2023-12-11,98.88,98.58,2023-01-16,ma_break,5,-9.62,-9.92
RSYSTEMS.NS,2025-06-09,2025-06-16,448.82,True,2026-06-15,-41.15,-41.45,2025-11-17,ma_break,22,-11.32,-11.62
RTNINDIA.NS,2022-05-30,2022-06-06,51.7,True,2023-06-05,-24.76,-25.06,2022-06-13,ma_break,1,-12.96,-13.26
RTNINDIA.NS,2023-08-07,2023-08-14,48.8,True,2024-08-12,63.59,63.29,2024-03-18,ma_break,31,43.55,43.25
RTNINDIA.NS,2025-07-07,2025-07-14,64.0,True,2026-07-13,-50.31,-50.61,2025-10-20,ma_break,14,-19.23,-19.53
RUPA.NS,2022-01-03,2022-01-10,446.22,True,2023-01-09,-39.75,-40.05,2022-02-28,ma_break,7,-1.57,-1.87
RUPA.NS,2024-07-29,2024-08-05,297.35,True,2025-08-04,-32.57,-32.87,2024-10-21,ma_break,11,-7.36,-7.66
RUSTOMJEE.NS,2023-11-27,2023-12-04,583.33,True,2024-12-02,20.37,20.07,2024-03-18,ma_break,15,4.74,4.44
RUSTOMJEE.NS,2025-07-07,2025-07-14,662.0,True,2026-07-13,-36.99,-37.29,2025-10-20,ma_break,14,-12.54,-12.84
RVNL.NS,2020-12-07,2020-12-14,20.52,True,2021-12-13,52.71,52.41,2021-08-02,ma_break,33,31.14,30.84
RVNL.NS,2022-09-05,2022-09-12,32.73,True,2023-09-11,412.44,412.14,2023-09-11,52w_cap,52,412.44,412.14
RVNL.NS,2025-12-22,2025-12-29,393.71,False,2026-08-10,-41.58,-41.88,2026-01-12,ma_break,2,-15.57,-15.87
SADBHAV.NS,2017-11-20,2017-11-27,355.95,True,2018-11-26,-41.8,-42.1,2018-05-07,ma_break,23,3.65,3.35
SADBHIN.NS,2017-10-30,2017-11-06,126.7,True,2018-11-05,-18.09,-18.39,2018-03-26,ma_break,20,-1.41,-1.71
SAFARI.NS,2024-08-05,2024-08-12,2406.28,True,2025-08-11,-14.79,-15.09,2025-01-20,ma_break,23,-4.63,-4.93
SAFARI.NS,2025-11-24,2025-12-01,2446.89,False,2026-08-10,-39.37,-39.67,2026-01-05,ma_break,5,-11.59,-11.89
SAGCEM.NS,2017-11-27,2017-12-04,165.13,True,2018-12-03,-20.09,-20.39,2017-12-11,ma_break,1,-0.01,-0.31
SAGCEM.NS,2022-12-05,2022-12-12,248.53,True,2023-12-11,8.16,7.86,2023-02-27,ma_break,11,-15.08,-15.38
SAGCEM.NS,2024-01-01,2024-01-08,287.21,True,2025-01-06,-23.71,-24.01,2024-02-26,ma_break,7,-14.93,-15.23
SAGCEM.NS,2025-05-12,2025-05-19,230.75,True,2026-05-18,-21.45,-21.75,2025-10-27,ma_break,23,-1.15,-1.45
SAGILITY.NS,2025-11-03,2025-11-10,51.86,False,2026-08-10,-16.49,-16.79,2026-02-16,ma_break,14,-8.95,-9.25
SAIL.NS,2017-10-23,2017-10-30,67.31,True,2018-10-29,-13.66,-13.96,2018-03-12,ma_break,19,-12.17,-12.47
SAIL.NS,2020-07-06,2020-07-13,32.85,True,2021-07-12,233.93,233.63,2020-07-27,ma_break,2,-11.24,-11.54
SAIL.NS,2023-01-09,2023-01-16,85.33,True,2024-01-15,30.02,29.72,2023-04-10,ma_break,12,-6.47,-6.77
SAIL.NS,2025-12-22,2025-12-29,132.9,False,2026-08-10,30.93,30.63,2026-07-20,ma_break,29,22.57,22.27
SAKSOFT.NS,2024-09-09,2024-09-16,291.32,True,2025-09-15,-24.61,-24.91,2024-10-28,ma_break,6,-25.33,-25.63
SAKSOFT.NS,2025-11-17,2025-11-24,210.31,False,2026-08-10,-22.49,-22.79,2025-12-01,ma_break,1,-3.01,-3.31
SALASAR.NS,2024-09-09,2024-09-16,20.99,True,2025-09-15,-52.6,-52.9,2024-09-30,ma_break,2,-6.81,-7.11
SAMHI.NS,2024-09-09,2024-09-16,214.0,True,2025-09-15,-2.3,-2.6,2024-10-07,ma_break,3,-7.17,-7.47
SAMHI.NS,2025-10-27,2025-11-03,206.87,False,2026-08-10,-20.48,-20.78,2025-11-10,ma_break,1,-6.7,-7.0
SAMMAANCAP.NS,2021-01-04,2021-01-11,203.41,True,2022-01-10,-4.7,-5.0,2021-02-01,ma_break,3,-20.45,-20.75
SAMMAANCAP.NS,2022-12-26,2023-01-02,135.7,True,2024-01-01,39.8,39.5,2023-01-30,ma_break,4,-24.0,-24.3
SAMMAANCAP.NS,2025-09-15,2025-09-22,143.1,False,2026-08-10,12.36,12.06,2025-12-29,ma_break,14,-2.17,-2.47
SANATHAN.NS,2026-04-27,2026-05-04,450.5,False,2026-08-10,5.63,5.33,2026-05-18,ma_break,2,-5.56,-5.86
SANDHAR.NS,2024-12-02,2024-12-09,574.72,True,2025-12-08,-2.37,-2.67,2024-12-16,ma_break,1,-4.84,-5.14
SANDHAR.NS,2026-02-23,2026-03-02,485.1,False,2026-08-10,29.15,28.85,2026-03-09,ma_break,1,1.13,0.83
SANDUMA.NS,2024-12-02,2024-12-09,175.76,True,2025-12-08,22.46,22.16,2024-12-16,ma_break,1,-8.28,-8.58
SANGAMIND.NS,2024-09-23,2024-09-30,474.7,True,2025-09-29,-11.39,-11.69,2024-10-21,ma_break,3,-12.94,-13.24
SANGAMIND.NS,2025-10-20,2025-10-27,443.85,False,2026-08-10,30.25,29.95,2025-12-08,ma_break,6,-4.55,-4.85
SANGHVIMOV.NS,2025-08-11,2025-08-18,331.15,False,2026-08-10,51.12,50.82,2025-12-08,ma_break,16,-8.79,-9.09
SANOFI.NS,2019-07-29,2019-08-05,4424.71,True,2020-08-03,40.63,40.33,2020-03-23,ma_break,33,-0.94,-1.24
SANOFI.NS,2023-05-08,2023-05-15,6001.77,True,2024-05-13,40.94,40.64,2024-03-18,ma_break,44,21.49,21.19
SANOFI.NS,2024-05-13,2024-05-20,8442.32,True,2025-05-19,-27.82,-28.12,2024-06-17,ma_break,4,-22.74,-23.04
SANSERA.NS,2022-11-21,2022-11-28,802.59,True,2023-11-27,8.46,8.16,2023-01-30,ma_break,9,-11.54,-11.84
SANSERA.NS,2023-12-11,2023-12-18,951.09,True,2024-12-16,59.0,58.7,2024-12-16,52w_cap,52,59.0,58.7
SANSERA.NS,2025-09-08,2025-09-15,1424.7,False,2026-08-10,172.22,171.92,2026-08-10,52w_cap,47,172.22,171.92
SAPPHIRE.NS,2022-12-12,2022-12-19,279.79,True,2023-12-18,1.2,0.9,2023-01-16,ma_break,4,-6.37,-6.67
SAPPHIRE.NS,2024-03-18,2024-03-25,317.7,True,2025-03-24,-7.32,-7.62,2024-04-29,ma_break,5,-15.64,-15.94
SAPPHIRE.NS,2025-07-14,2025-07-21,342.8,True,2026-07-20,-47.75,-48.05,2025-08-11,ma_break,3,-8.12,-8.42
SAPPHIRE.NS,2026-08-03,2026-08-10,221.79,False,2026-08-10,4.49,4.19,2026-08-10,52w_cap,0,4.49,4.19
SARDAEN.NS,2022-11-28,2022-12-05,106.22,True,2023-12-04,133.58,133.28,2023-12-04,52w_cap,52,133.58,133.28
SARDAEN.NS,2024-07-08,2024-07-15,272.93,True,2025-07-14,61.91,61.61,2025-04-14,ma_break,39,70.92,70.62
SARDAEN.NS,2025-08-04,2025-08-11,538.55,True,2026-08-10,-9.12,-9.42,2025-11-24,ma_break,15,-9.76,-10.06
SAREGAMA.NS,2023-06-19,2023-06-26,373.77,True,2024-06-24,45.74,45.44,2023-10-09,ma_break,15,-8.34,-8.64
SAREGAMA.NS,2024-12-30,2025-01-06,524.66,True,2026-01-05,-30.14,-30.44,2025-01-27,ma_break,3,-5.62,-5.92
SAREGAMA.NS,2026-05-11,2026-05-18,405.15,False,2026-08-10,27.37,27.07,2026-08-10,52w_cap,12,27.37,27.07
SASKEN.NS,2024-10-07,2024-10-14,1647.68,True,2025-10-13,-17.33,-17.63,2025-02-24,ma_break,19,0.69,0.39
SASKEN.NS,2026-04-13,2026-04-20,1353.24,False,2026-08-10,42.35,42.05,2026-04-27,ma_break,1,-5.35,-5.65
SATIN.NS,2017-11-20,2017-11-27,370.92,True,2018-11-26,-48.09,-48.39,2018-03-26,ma_break,17,-4.04,-4.34
SATIN.NS,2019-09-23,2019-09-30,298.7,True,2020-09-28,-81.6,-81.9,2019-10-07,ma_break,1,-6.32,-6.62
SBCL.NS,2024-07-08,2024-07-15,652.76,True,2025-07-14,-8.64,-8.94,2024-08-12,ma_break,4,-16.89,-17.19
SBCL.NS,2025-07-14,2025-07-21,596.92,True,2026-07-20,26.6,26.3,2025-10-20,ma_break,13,-20.11,-20.41
SBICARD.NS,2021-03-15,2021-03-22,974.98,True,2022-03-21,-12.93,-13.23,2021-06-28,ma_break,14,-1.39,-1.69
SBICARD.NS,2022-08-29,2022-09-05,926.15,True,2023-09-04,-10.22,-10.52,2022-10-31,ma_break,8,-12.82,-13.12
SBILIFE.NS,2019-04-29,2019-05-06,652.05,True,2020-05-04,15.16,14.86,2020-02-03,ma_break,39,35.61,35.31
SBILIFE.NS,2020-06-29,2020-07-06,842.72,True,2021-07-05,19.87,19.57,2020-10-26,ma_break,16,-9.14,-9.44
SBILIFE.NS,2023-08-28,2023-09-04,1321.76,True,2024-09-02,43.0,42.7,2024-04-29,ma_break,34,8.36,8.06
SBIN.NS,2017-10-23,2017-10-30,282.79,True,2018-10-29,-8.54,-8.84,2018-02-19,ma_break,16,-12.98,-13.28
